Time (min),Abs1,Abs2,Abs3,Abs4
0,0.260586319218241,0.345276872964169,,0
0,0.260586319218241,0.345276872964169,,0
3.87298334620742,0.486970684039088,0.49185667752443,,0.219869706840391
4.47213595499958,0.713355048859935,0.600977198697068,,0.38599348534202
5.47722557505166,0.757328990228013,0.675895765472313,,0.521172638436482
6.32455532033676,0.768729641693811,0.771986970684039,,0.61400651465798
7.07106781186548,0.853420195439739,0.832247557003257,,0.713355048859935
7.74596669241483,0.856677524429967,0.895765472312704,,0.828990228013029
8.36660026534076,0.960912052117264,1,,0.903908794788273
